topic_id,topic,subfield_id,subfield,field_id,field,domain_id,domain,works_count,cited_by_count,sibling_count,keyword_count,created_date,updated_date
T14233,Diverse Topics in Contemporary Research,3316,Cultural Studies,33,Social Sciences,2,Social Sciences,50525,35612,37,10,2024-01-23T15:27:21,2026-09-22T03:01:44
T10690,Vibration Control and Rheological Fluids,2205,Civil and Structural Engineering,22,Engineering,3,Physical Sciences,50523,710237,41,10,2024-01-23T15:27:07,2026-09-22T03:01:44
T13655,Canadian Policy and Governance,3320,Political Science and International Relations,33,Social Sciences,2,Social Sciences,50522,65821,117,10,2024-01-23T15:27:19,2026-09-22T03:01:44
T10810,Polymer composites and self-healing,2507,Polymers and Plastics,25,Materials Science,3,Physical Sciences,50495,1113171,13,10,2024-01-23T15:27:08,2026-09-22T03:01:44
T12934,Plant and fungal interactions,1105,"Ecology, Evolution, Behavior and Systematics",11,Agricultural and Biological Sciences,1,Life Sciences,50471,393782,32,10,2024-01-23T15:27:16,2026-09-22T03:01:44
T14143,Economic and Technological Innovation,2002,Economics and Econometrics,20,"Economics, Econometrics and Finance",2,Social Sciences,50413,181393,78,10,2024-01-23T15:27:21,2026-09-22T03:01:44
T12512,History of Colonial Brazil,3314,Anthropology,33,Social Sciences,2,Social Sciences,50402,45574,24,10,2024-01-23T15:27:14,2026-09-22T03:01:44
T10719,3D Shape Modeling and Analysis,2206,Computational Mechanics,22,Engineering,3,Physical Sciences,50387,639405,29,10,2024-01-23T15:27:07,2026-09-22T03:01:44
T11883,Embodied and Extended Cognition,2805,Cognitive Neuroscience,28,Neuroscience,1,Life Sciences,50332,312292,27,10,2024-01-23T15:27:12,2026-09-22T03:01:44
T10922,Magnetic Properties and Synthesis of Ferrites,2505,Materials Chemistry,25,Materials Science,3,Physical Sciences,50296,909968,68,10,2024-01-23T15:27:08,2026-09-22T03:01:44
T12090,Language and cultural evolution,3316,Cultural Studies,33,Social Sciences,2,Social Sciences,50290,572944,37,10,2024-01-23T15:27:13,2026-09-22T03:01:44
T10957,Photodynamic Therapy Research Studies,2740,Pulmonary and Respiratory Medicine,27,Medicine,4,Health Sciences,50278,887973,51,10,2024-01-23T15:27:08,2026-09-22T03:01:44
T12981,Conservation Techniques and Studies,1206,Conservation,12,Arts and Humanities,2,Social Sciences,50161,149207,5,10,2024-01-23T15:27:16,2026-09-22T03:01:44
T11169,Silicon Nanostructures and Photoluminescence,2505,Materials Chemistry,25,Materials Science,3,Physical Sciences,50157,680704,68,10,2024-01-23T15:27:09,2026-09-22T03:01:44
T12711,Immigration and Intercultural Education,3316,Cultural Studies,33,Social Sciences,2,Social Sciences,50156,51828,37,10,2024-01-23T15:27:15,2026-09-22T03:01:44
T11237,Plant Gene Expression Analysis,1312,Molecular Biology,13,"Biochemistry, Genetics and Molecular Biology",1,Life Sciences,50142,1049625,134,10,2024-01-23T15:27:09,2026-09-22T03:01:44
T11280,Hemophilia Treatment and Research,2720,Hematology,27,Medicine,4,Health Sciences,50106,596873,11,10,2024-01-23T15:27:10,2026-09-22T03:01:44
T12298,Phytochemicals and Medicinal Plants,2707,Complementary and alternative medicine,27,Medicine,4,Health Sciences,50098,280911,19,10,2024-01-23T15:27:13,2026-09-22T03:01:44
T14396,Healthcare Regulation,3605,Health Information Management,36,Health Professions,4,Health Sciences,50092,32745,11,10,2024-01-23T15:27:22,2026-09-22T03:01:44
T13552,Advanced Materials Characterization Techniques,2204,Biomedical Engineering,22,Engineering,3,Physical Sciences,50039,489369,71,10,2024-01-23T15:27:18,2026-09-22T03:01:44
T11238,Simulation-Based Education in Healthcare,2737,Physiology,27,Medicine,4,Health Sciences,49949,483858,29,10,2024-01-23T15:27:09,2026-09-22T03:01:44
T13667,French Literature and Criticism,1208,Literature and Literary Theory,12,Arts and Humanities,2,Social Sciences,49947,52336,52,10,2024-01-23T15:27:19,2026-09-22T03:01:44
T10879,Robotic Locomotion and Control,2204,Biomedical Engineering,22,Engineering,3,Physical Sciences,49922,547395,71,10,2024-01-23T15:27:08,2026-09-22T03:01:44
T13059,"Religion, Ecology, and Ethics",3312,Sociology and Political Science,33,Social Sciences,2,Social Sciences,49880,242017,223,10,2024-01-23T15:27:16,2026-09-22T03:01:44
T11055,Cardiac and Coronary Surgery Techniques,2746,Surgery,27,Medicine,4,Health Sciences,49868,647978,95,10,2024-01-23T15:27:09,2026-09-22T03:01:44
T12544,Working Capital and Financial Performance,1402,Accounting,14,"Business, Management and Accounting",2,Social Sciences,49826,179229,21,10,2024-01-23T15:27:14,2026-09-22T03:01:44
T13599,Architecture and Cultural Influences,1204,Archeology,12,Arts and Humanities,2,Social Sciences,49822,98695,19,10,2024-01-23T15:27:19,2026-09-22T03:01:44
T14192,"Literature, Film, and Journalism Analysis",1208,Literature and Literary Theory,12,Arts and Humanities,2,Social Sciences,49819,59869,52,10,2024-01-23T15:27:21,2026-09-22T03:01:44
T12261,Statistical Mechanics and Entropy,3109,Statistical and Nonlinear Physics,31,Physics and Astronomy,3,Physical Sciences,49801,564331,15,10,2024-01-23T15:27:13,2026-09-22T03:01:44
T12030,S100 Proteins and Annexins,1312,Molecular Biology,13,"Biochemistry, Genetics and Molecular Biology",1,Life Sciences,49785,851220,134,10,2024-01-23T15:27:12,2026-09-22T03:01:44
T11338,Advancements in Photolithography Techniques,2208,Electrical and Electronic Engineering,22,Engineering,3,Physical Sciences,49774,299177,116,10,2024-01-23T15:27:10,2026-09-22T03:01:44
T12848,Psychological Testing and Assessment,3202,Applied Psychology,32,Psychology,2,Social Sciences,49744,467637,6,10,2024-01-23T15:27:15,2026-09-22T03:01:44
T11545,Advanced Banach Space Theory,2610,Mathematical Physics,26,Mathematics,3,Physical Sciences,49715,375926,11,10,2024-01-23T15:27:11,2026-09-22T03:01:44
T11440,Click Chemistry and Applications,1605,Organic Chemistry,16,Chemistry,3,Physical Sciences,49699,1097595,60,10,2024-01-23T15:27:10,2026-09-22T03:01:44
T11023,Prosthetics and Rehabilitation Robotics,2204,Biomedical Engineering,22,Engineering,3,Physical Sciences,49665,518839,71,10,2024-01-23T15:27:09,2026-09-22T03:01:44
T13513,Urban and sociocultural dynamics,3322,Urban Studies,33,Social Sciences,2,Social Sciences,49626,47848,18,10,2024-01-23T15:27:18,2026-09-22T03:01:44
T10742,Peer-to-Peer Network Technologies,1705,Computer Networks and Communications,17,Computer Science,3,Physical Sciences,49598,508779,42,10,2024-01-23T15:27:07,2026-09-22T03:01:44
T13217,Pigment Synthesis and Properties,1604,Inorganic Chemistry,16,Chemistry,3,Physical Sciences,49531,208598,11,10,2024-01-23T15:27:17,2026-09-22T03:01:44
T14129,Economic and Business Studies,2002,Economics and Econometrics,20,"Economics, Econometrics and Finance",2,Social Sciences,49523,21495,78,10,2024-01-23T15:27:21,2026-09-22T03:01:44
T10470,Usability and User Interface Design,1709,Human-Computer Interaction,17,Computer Science,3,Physical Sciences,49505,520063,7,10,2024-01-23T15:27:06,2026-09-22T03:01:44
T12702,Brain Tumor Detection and Classification,2808,Neurology,28,Neuroscience,1,Life Sciences,49490,385123,9,10,2024-01-23T15:27:15,2026-09-22T03:01:44
T14497,Social Issues and Policies in Latin America,3308,Law,33,Social Sciences,2,Social Sciences,49486,25769,39,10,2024-01-23T15:27:22,2026-09-22T03:01:44
T14302,European Politics and Security,3320,Political Science and International Relations,33,Social Sciences,2,Social Sciences,49484,79797,117,10,2024-01-23T15:27:22,2026-09-22T03:01:44
T10918,Memory Processes and Influences,2805,Cognitive Neuroscience,28,Neuroscience,1,Life Sciences,49450,1257705,27,10,2024-01-23T15:27:08,2026-09-22T03:01:44
T14144,Neurological Disease Mechanisms and Treatments,2808,Neurology,28,Neuroscience,1,Life Sciences,49432,290278,9,10,2024-01-23T15:27:21,2026-09-22T03:01:44
T11992,CCD and CMOS Imaging Sensors,2208,Electrical and Electronic Engineering,22,Engineering,3,Physical Sciences,49408,302956,116,10,2024-01-23T15:27:12,2026-09-22T03:01:44
T11219,Bone Metabolism and Diseases,1312,Molecular Biology,13,"Biochemistry, Genetics and Molecular Biology",1,Life Sciences,49395,1278520,134,10,2024-01-23T15:27:09,2026-09-22T03:01:44
T14408,Coastal Management and Development,2308,"Management, Monitoring, Policy and Law",23,Environmental Science,3,Physical Sciences,49380,54169,33,10,2024-01-23T15:27:22,2026-09-22T03:01:44
T11443,Advanced Statistical Process Monitoring,1804,"Statistics, Probability and Uncertainty",18,Decision Sciences,2,Social Sciences,49370,542551,8,10,2024-01-23T15:27:10,2026-09-22T03:01:44
T13016,Innovative Educational Technologies,1710,Information Systems,17,Computer Science,3,Physical Sciences,49343,46671,77,10,2024-01-23T15:27:16,2026-09-22T03:01:44
T12420,Silicone and Siloxane Chemistry,2505,Materials Chemistry,25,Materials Science,3,Physical Sciences,49317,480844,68,10,2024-01-23T15:27:14,2026-09-22T03:01:44
T12366,"Philosophy, Ethics, and Existentialism",1211,Philosophy,12,Arts and Humanities,2,Social Sciences,49287,239139,48,10,2024-01-23T15:27:14,2026-09-22T03:01:44
T11572,Information Technology Governance and Strategy,1404,Management Information Systems,14,"Business, Management and Accounting",2,Social Sciences,49248,412288,15,10,2024-01-23T15:27:11,2026-09-22T03:01:44
T10952,PI3K/AKT/mTOR signaling in cancer,1312,Molecular Biology,13,"Biochemistry, Genetics and Molecular Biology",1,Life Sciences,49226,1572694,134,10,2024-01-23T15:27:08,2026-09-22T03:01:44
T13531,Surface and Thin Film Phenomena,3107,"Atomic and Molecular Physics, and Optics",31,Physics and Astronomy,3,Physical Sciences,49225,933569,36,10,2024-01-23T15:27:18,2026-09-22T03:01:44
T13684,Political Dynamics in Latin America,3320,Political Science and International Relations,33,Social Sciences,2,Social Sciences,49195,24832,117,10,2024-01-23T15:27:19,2026-09-22T03:01:44
T12976,Magnetic and Electromagnetic Effects,1314,Physiology,13,"Biochemistry, Genetics and Molecular Biology",1,Life Sciences,49185,382347,3,10,2024-01-23T15:27:16,2026-09-22T03:01:44
T13145,Crime and Detective Fiction Studies,1208,Literature and Literary Theory,12,Arts and Humanities,2,Social Sciences,49122,66296,52,10,2024-01-23T15:27:17,2026-09-22T03:01:44
T11040,Personality Traits and Psychology,3203,Clinical Psychology,32,Psychology,2,Social Sciences,49120,1204736,37,10,2024-01-23T15:27:09,2026-09-22T03:01:44
T13155,Digital Communication and Language,1709,Human-Computer Interaction,17,Computer Science,3,Physical Sciences,49095,286858,7,10,2024-01-23T15:27:17,2026-09-22T03:01:44
T11255,Microfluidic and Bio-sensing Technologies,2204,Biomedical Engineering,22,Engineering,3,Physical Sciences,49087,930357,71,10,2024-01-23T15:27:10,2026-09-22T03:01:44
T14325,Diverse Specialized Academic Research,2002,Economics and Econometrics,20,"Economics, Econometrics and Finance",2,Social Sciences,49016,32453,78,10,2024-01-23T15:27:22,2026-09-22T03:01:44
T11439,Video Analysis and Summarization,1707,Computer Vision and Pattern Recognition,17,Computer Science,3,Physical Sciences,48988,334551,34,10,2024-01-23T15:27:10,2026-09-22T03:01:44
T11731,Global Health and Surgery,2739,"Public Health, Environmental and Occupational Health",27,Medicine,4,Health Sciences,48945,246465,53,10,2024-01-23T15:27:11,2026-09-22T03:01:44
T10789,Interactive and Immersive Displays,1709,Human-Computer Interaction,17,Computer Science,3,Physical Sciences,48940,470726,7,10,2024-01-23T15:27:08,2026-09-22T03:01:44
T11985,Marine Toxins and Detection Methods,2304,Environmental Chemistry,23,Environmental Science,3,Physical Sciences,48925,572699,10,10,2024-01-23T15:27:12,2026-09-22T03:01:44
T13909,Environmental Quality and Pollution,2303,Ecology,23,Environmental Science,3,Physical Sciences,48908,71135,32,10,2024-01-23T15:27:20,2026-09-22T03:01:44
T13277,"Media, Religion, Digital Communication",1211,Philosophy,12,Arts and Humanities,2,Social Sciences,48864,160287,48,10,2024-01-23T15:27:17,2026-09-22T03:01:44
T12494,Alcoholism and Thiamine Deficiency,2728,Neurology,27,Medicine,4,Health Sciences,48859,430988,21,10,2024-01-23T15:27:14,2026-09-22T03:01:44
T11408,Advanced Optical Imaging Technologies,2214,Media Technology,22,Engineering,3,Physical Sciences,48855,332766,11,10,2024-01-23T15:27:10,2026-09-22T03:01:44
T10801,Synthetic Aperture Radar (SAR) Applications and Techniques,2202,Aerospace Engineering,22,Engineering,3,Physical Sciences,48853,603338,43,10,2024-01-23T15:27:08,2026-09-22T03:01:44
T10548,Catalytic Cross-Coupling Reactions,1605,Organic Chemistry,16,Chemistry,3,Physical Sciences,48834,1312341,60,10,2024-01-23T15:27:07,2026-09-22T03:01:44
T11887,Quasicrystal Structures and Properties,2505,Materials Chemistry,25,Materials Science,3,Physical Sciences,48800,335064,68,10,2024-01-23T15:27:12,2026-09-22T03:01:44
T11763,Intracerebral and Subarachnoid Hemorrhage Research,2728,Neurology,27,Medicine,4,Health Sciences,48797,594896,21,10,2024-01-23T15:27:11,2026-09-22T03:01:44
T11229,Genetics and Plant Breeding,1110,Plant Science,11,Agricultural and Biological Sciences,1,Life Sciences,48788,536593,89,10,2024-01-23T15:27:09,2026-09-22T03:01:44
T13278,Economic and Business Development Strategies,2002,Economics and Econometrics,20,"Economics, Econometrics and Finance",2,Social Sciences,48785,67617,78,10,2024-01-23T15:27:17,2026-09-22T03:01:44
T13815,Islamic Thought and Society Studies,1212,Religious studies,12,Arts and Humanities,2,Social Sciences,48778,19905,14,10,2024-01-23T15:27:20,2026-09-22T03:01:44
T13924,Internet of Things and Social Network Interactions,1705,Computer Networks and Communications,17,Computer Science,3,Physical Sciences,48774,19638,42,10,2024-01-23T15:27:20,2026-09-22T03:01:44
T10827,Patient-Provider Communication in Healthcare,3600,General Health Professions,36,Health Professions,4,Health Sciences,48768,930248,49,10,2024-01-23T15:27:08,2026-09-22T03:01:44
T12350,Particle Dynamics in Fluid Flows,2212,Ocean Engineering,22,Engineering,3,Physical Sciences,48741,634003,22,10,2024-01-23T15:27:14,2026-09-22T03:01:44
T11496,Credit Risk and Financial Regulations,2003,Finance,20,"Economics, Econometrics and Finance",2,Social Sciences,48678,414084,15,10,2024-01-23T15:27:10,2026-09-22T03:01:44
T13325,Dye analysis and toxicity,1602,Analytical Chemistry,16,Chemistry,3,Physical Sciences,48649,411658,6,10,2024-01-23T15:27:18,2026-09-22T03:01:44
T14452,Mexican Socioeconomic and Environmental Dynamics,2308,"Management, Monitoring, Policy and Law",23,Environmental Science,3,Physical Sciences,48631,46439,33,10,2024-01-23T15:27:22,2026-09-22T03:01:44
T14428,Coal and Coke Industries Research,2103,Fuel Technology,21,Energy,3,Physical Sciences,48621,112287,0,10,2024-01-23T15:27:22,2026-09-22T03:01:44
T11818,Nicotinic Acetylcholine Receptors Study,1312,Molecular Biology,13,"Biochemistry, Genetics and Molecular Biology",1,Life Sciences,48597,1179814,134,10,2024-01-23T15:27:12,2026-09-22T03:01:44
T10840,High Temperature Alloys and Creep,2210,Mechanical Engineering,22,Engineering,3,Physical Sciences,48566,648356,78,10,2024-01-23T15:27:08,2026-09-22T03:01:44
T12304,Radiative Heat Transfer Studies,2206,Computational Mechanics,22,Engineering,3,Physical Sciences,48562,325858,29,10,2024-01-23T15:27:13,2026-09-22T03:01:44
T13078,Political and Social Dynamics in Chile and Latin America,3312,Sociology and Political Science,33,Social Sciences,2,Social Sciences,48518,109308,223,10,2024-01-23T15:27:16,2026-09-22T03:01:44
T14275,Historical Medical Research and Treatments,2741,"Radiology, Nuclear Medicine and Imaging",27,Medicine,4,Health Sciences,48517,133672,29,10,2024-01-23T15:27:21,2026-09-22T03:01:44
T11705,Gambling Behavior and Treatments,3203,Clinical Psychology,32,Psychology,2,Social Sciences,48506,537227,37,10,2024-01-23T15:27:11,2026-09-22T03:01:44
T10454,Optimal Power Flow Distribution,2208,Electrical and Electronic Engineering,22,Engineering,3,Physical Sciences,48504,704128,116,10,2024-01-23T15:27:06,2026-09-22T03:01:44
T13773,International Labor and Employment Law,3320,Political Science and International Relations,33,Social Sciences,2,Social Sciences,48503,82746,117,10,2024-01-23T15:27:19,2026-09-22T03:01:44
T11480,Connexins and lens biology,1312,Molecular Biology,13,"Biochemistry, Genetics and Molecular Biology",1,Life Sciences,48501,1085840,134,10,2024-01-23T15:27:10,2026-09-22T03:01:44
T12950,Educational Environments and Student Outcomes,3304,Education,33,Social Sciences,2,Social Sciences,48459,252500,136,10,2024-01-23T15:27:16,2026-09-22T03:01:44
T11863,"Gender, Security, and Conflict",3318,Gender Studies,33,Social Sciences,2,Social Sciences,48443,279290,20,10,2024-01-23T15:27:12,2026-09-22T03:01:44
T12936,"Conflict, Peace, and Violence in Colombia",3312,Sociology and Political Science,33,Social Sciences,2,Social Sciences,48411,47744,223,10,2024-01-23T15:27:16,2026-09-22T03:01:44
T11383,Advanced Antenna and Metasurface Technologies,2202,Aerospace Engineering,22,Engineering,3,Physical Sciences,48404,469437,43,10,2024-01-23T15:27:10,2026-09-22T03:01:44
T11225,Geothermal Energy Systems and Applications,2105,"Renewable Energy, Sustainability and the Environment",21,Energy,3,Physical Sciences,48400,427616,21,10,2024-01-23T15:27:09,2026-09-22T03:01:44
T11426,Genetically Modified Organisms Research,1110,Plant Science,11,Agricultural and Biological Sciences,1,Life Sciences,48378,406081,89,10,2024-01-23T15:27:10,2026-09-22T03:01:44
T10573,Power Quality and Harmonics,2208,Electrical and Electronic Engineering,22,Engineering,3,Physical Sciences,48316,421722,116,10,2024-01-23T15:27:07,2026-09-22T03:01:44
T12109,"Race, Identity, and Education in Brazil",3312,Sociology and Political Science,33,Social Sciences,2,Social Sciences,48300,45555,223,10,2024-01-23T15:27:13,2026-09-22T03:01:44
